39;/;13
119;/;17
26;/;13
18;/;18
28;/;14
108;/;18
26;/;13
104;/;13
19;/;19
114;/;19
14;/;14
126;/;18
144;/;16
64;/;16
88;/;11
56;/;14
98;/;14
66;/;11
105;/;15
48;/;12
96;/;16
117;/;13
51;/;17
126;/;14
96;/;12
108;/;12
153;/;17
78;/;13
22;/;11
65;/;13
133;/;19
72;/;12
112;/;16
84;/;12
136;/;17
33;/;11
120;/;15
68;/;4
60;/;12
72;/;18
34;/;17
30;/;15
98;/;14
